SKU,SIZE,NAME,SOLD_AT,SOLD_PRICE,CONDITION,SOURCE,GENDER,BRAND,SILHOUETTE,COLORWAY,RETAILPRICE,RELEASEDATE,IS_COLLAB,COLLABORATOR,COLOR,SIZE_VALUE,IS_WIDE,IS_UK,IS_EU
DH4102-200,8.5,Nike Air Max 95 PRM Grain,2021-05-10T07:45:11Z,141,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,8.5,FALSE,FALSE,FALSE
CM997HZH,11,New Balance 997H South Beach,2021-05-10T07:45:32Z,115,is_new,stockx,men,New Balance,997H,Grey/Pink-Turquoise,90,13-07-2019,FALSE,None,grey,11,FALSE,FALSE,FALSE
DH4102-200,9,Nike Air Max 95 PRM Grain,2021-05-10T07:45:41Z,122,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,9,FALSE,FALSE,FALSE
CM997HZH,9.5,New Balance 997H South Beach,2021-05-10T07:46:07Z,86,is_new,stockx,men,New Balance,997H,Grey/Pink-Turquoise,90,13-07-2019,FALSE,None,grey,9.5,FALSE,FALSE,FALSE
DH9532-201,9.5,Nike Air Huarache Escape (2021),2021-05-10T07:46:34Z,134,is_new,stockx,men,Nike,Huarache,Bisque/Storm Grey-Rope-Black,120,16-04-2021,FALSE,None,black,9.5,FALSE,FALSE,FALSE
AQ7892-001,7.5W,Nike Vandal 2K Floral (Women's),2021-05-10T07:46:46Z,90,is_new,stockx,women,Nike,Vandal,Black/Black-Metallic Gold,120,14-02-2019,FALSE,None,black,7.5,FALSE,FALSE,FALSE
EF7748,8,adidas Response Hoverturf GF6100AM Gardening Club,2021-05-10T07:46:51Z,100,is_new,stockx,men,adidas,Response Hoverturf,Grey Three/Core White/Maroon,160,12-10-2019,FALSE,None,grey,8,FALSE,FALSE,FALSE
DH4102-200,10,Nike Air Max 95 PRM Grain,2021-05-10T07:46:52Z,160,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,10,FALSE,FALSE,FALSE
378037-107,11.5,Jordan 11 Retro Concord (2011),2021-05-10T07:46:54Z,505,is_new,stockx,men,Jordan,Air Jordan 11,White/Black-Dark Concord,175,23-12-2011,FALSE,None,white,11.5,FALSE,FALSE,FALSE
CT1020-001,11.5,Nike Air Force 1 Low React Black White Gym Red Gym Blue,2021-05-10T07:47:15Z,130,is_new,stockx,men,Nike,Air Force 1,Black/Gym Red-Gym Blue-White,120,10-04-2020,FALSE,None,black,11.5,FALSE,FALSE,FALSE
852542-100,11.5,Jordan 1 Mid SE Union Black Toe,2021-05-10T07:47:34Z,163,is_new,stockx,men,Jordan,Air Jordan 1,White/Black-Light Smoke Grey-Gym Red,120,28-08-2020,TRUE,union la,white,11.5,FALSE,FALSE,FALSE
FX4130,9,adidas Yeezy Boost 350 V2 Yeezreel (Reflective),2021-05-10T07:47:35Z,419,is_new,stockx,men,adidas,Yeezy Boost 350,YYEGLRF/YEGLRF/YEGLRF,250,17-12-2019,TRUE,kanye west,grey,9,FALSE,FALSE,FALSE
DH4102-200,10.5,Nike Air Max 95 PRM Grain,2021-05-10T07:47:41Z,148,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,10.5,FALSE,FALSE,FALSE
315115-112/DD8959-100,8.5W,Nike Air Force 1 Low '07 White (Women's),2021-05-10T07:47:47Z,88,is_new,stockx,women,Nike,Nike Air Force 1 Low '07,White/White,110,01-01-2018,FALSE,None,white,8.5,FALSE,FALSE,FALSE
640734-069,12,Jordan 1 Mid Chicago Toe (PS),2021-05-10T07:47:59Z,74,is_new,stockx,preschool,Jordan,Air Jordan 1,Black/Gym Red-Black,65,01-04-2020,FALSE,None,black,12,FALSE,FALSE,FALSE
554723-061,6Y,Jordan 1 Low Black White Hyper Pink (GS),2021-05-10T07:48:02Z,120,is_new,stockx,child,Jordan,Air Jordan 1,Black/White-Hyper Pink,75,25-03-2019,FALSE,None,pink,6,FALSE,FALSE,FALSE
AV3595-100,11,Nike Shox TL White Metallic Silver,2021-05-10T07:48:08Z,212,is_new,stockx,men,Nike,Shox TL,White/Metallic Silver-Max Orange-White,170,25-07-2019,FALSE,None,white,11,FALSE,FALSE,FALSE
DH4102-200,11,Nike Air Max 95 PRM Grain,2021-05-10T07:48:09Z,161,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,11,FALSE,FALSE,FALSE
CW0898-400,8,Jordan 4 Retro SE Sashiko,2021-05-10T07:48:10Z,244,is_new,stockx,men,Jordan,Air Jordan 4,Deep Ocean/Sail-Cement Grey-Fire Red,190,05-12-2020,FALSE,None,red,8,FALSE,FALSE,FALSE
852542-100,9.5,Jordan 1 Mid SE Union Black Toe,2021-05-10T07:48:32Z,189,is_new,stockx,men,Jordan,Air Jordan 1,White/Black-Light Smoke Grey-Gym Red,120,28-08-2020,TRUE,union la,white,9.5,FALSE,FALSE,FALSE
DH4102-200,11.5,Nike Air Max 95 PRM Grain,2021-05-10T07:48:35Z,140,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,11.5,FALSE,FALSE,FALSE
CJ6953-600/CJ6952-600,11.5,Nike Kyrie 2 Low Spongebob Mr Krabs,2021-05-10T07:48:47Z,230,is_new,stockx,men,Nike,Nike Kyrie 2 Low,University Red/Metallic Gold,120,10-08-2019,TRUE,spongebob,red,11.5,FALSE,FALSE,FALSE
902804-001,9,Nike Cortez Basic Nylon Compton,2021-05-10T07:48:48Z,249,is_new,stockx,men,Nike,Cortez,Black/White-Metallic Gold,75,01-06-2017,FALSE,None,black,9,FALSE,FALSE,FALSE
DD1398-300,9,Nike Dunk High SE All-Star (2021),2021-05-10T07:49:22Z,156,is_new,stockx,men,Nike,Dunk,Barely Green/Black,110,09-03-2021,FALSE,None,green,9,FALSE,FALSE,FALSE
DB2179-101,5Y,Nike Dunk High Vast Grey (GS),2021-05-10T07:49:24Z,237,is_new,stockx,child,Nike,Dunk,White/Vast Grey-White,90,14-01-2021,FALSE,None,white,5,FALSE,FALSE,FALSE
DH4102-200,9.5,Nike Air Max 95 PRM Grain,2021-05-10T07:49:38Z,122,is_new,stockx,men,Nike,Air Max 95,Grain/Black-Beach-Coconut Milk,180,20-01-2021,FALSE,None,black,9.5,FALSE,FALSE,FALSE
CD5079-100/CD5082-100,7.5,Nike PG 4 White Black,2021-05-10T07:49:50Z,146,is_new,stockx,men,Nike,Nike PG 4,White/Black-Pure Platinum,110,16-03-2020,FALSE,None,white,7.5,FALSE,FALSE,FALSE
CU9304-001,7W,Jordan 1 Mid SE Disco Metallic Silver (Women's),2021-05-10T07:50:09Z,165,is_new,stockx,women,Jordan,Air Jordan 1,Metallic Silver/Metallic Silver-White,125,01-02-2020,FALSE,None,white,7,FALSE,FALSE,FALSE
CZ3624-001,8.5,Nike Air Max 95 NRG LeBron Lakers,2021-05-10T07:50:17Z,250,is_new,stockx,men,Nike,Air Max 95,Black/White-Amarillo-Court Purple,200,26-04-2021,FALSE,None,black,8.5,FALSE,FALSE,FALSE
AJ6910-501,8W,Nike Air VaporMax Flyknit 3 Light Violet Noble Red (Women's),2021-05-10T07:50:48Z,135,is_new,stockx,women,Nike,Nike Air VaporMax Flyknit 3,Light Violet/Bright Citron-Racer Blue-Noble Red,200,25-01-2020,FALSE,None,blue,8,FALSE,FALSE,FALSE
CU4865-100,8,Nike Air Force 1 Low '07 Craft Quadruple White,2021-05-10T07:50:56Z,149,is_new,stockx,men,Nike,Air Force 1,White/White/White/White,120,30-03-2021,FALSE,None,white,8,FALSE,FALSE,FALSE
CD8179-300,8.5W,Nike Zoom Terra Kiger 5 OFF-WHITE Electric Green (Women's),2021-05-10T07:51:25Z,200,is_new,stockx,women,Nike,Air Zoom Terra Kiger,Electric Green/Metallic Silver-Sail,180,24-06-2019,TRUE,virgil abloh,green,8.5,FALSE,FALSE,FALSE
CZ3624-001,11,Nike Air Max 95 NRG LeBron Lakers,2021-05-10T07:52:33Z,268,is_new,stockx,men,Nike,Air Max 95,Black/White-Amarillo-Court Purple,200,26-04-2021,FALSE,None,black,11,FALSE,FALSE,FALSE
CI3831-003,10,Nike React Element 55 SE Black Racer Blue,2021-05-10T07:52:43Z,111,is_new,stockx,men,Nike,React Element 55,Black/Racer Blue,130,15-10-2019,FALSE,None,black,10,FALSE,FALSE,FALSE
DD3384-600,12,Nike Air Force 1 Low '07 QS Valentine's Day Love Letter,2021-05-10T07:54:49Z,170,is_new,stockx,men,Nike,Air Force 1,Tulip Pink/University Red-White,130,13-02-2021,FALSE,None,red,12,FALSE,FALSE,FALSE
CZ3589-001,10,Nike Blazer Mid READYMADE Black,2021-05-10T07:55:15Z,320,is_new,stockx,men,Nike,Blazer,Black/Vast Grey/Volt/Total Orange,160,27-02-2021,FALSE,None,black,10,FALSE,FALSE,FALSE
CD9335-100,12,Nike Shox BB4 Toronto Raptors,2021-05-10T07:55:29Z,158,is_new,stockx,men,Nike,Shox BB4,White/Metallic Silver-Court Purple,170,25-08-2019,FALSE,None,white,12,FALSE,FALSE,FALSE
CI9911-110,14,Nike Kobe 1 Protro Noise Cancelling Pack,2021-05-10T07:56:18Z,260,is_new,stockx,men,Nike,Zoom Kobe 1,White/White,190,11-01-2019,TRUE,kobe bryant,white,14,FALSE,FALSE,FALSE
BQ6932-101,3,Jordan 1 Mid SE White Laser Orange Lucky Green (PS),2021-05-10T07:56:47Z,115,is_new,stockx,preschool,Jordan,Air Jordan 1,White/Laser Orange-Black-Lucky Green,70,08-10-2020,FALSE,None,white,3,FALSE,FALSE,FALSE
CU6015-700,8,Nike Air Rubber Dunk Off-White University Gold,2021-05-10T07:58:57Z,291,is_new,stockx,men,Nike,Air Rubber Dunk,University Gold/University Gold-Black,180,01-10-2020,TRUE,virgil abloh,yellow,8,FALSE,FALSE,FALSE
CT2868-001,10,Nike Air VaporMax Evo Midnight Navy,2021-05-10T07:59:05Z,165,is_new,stockx,men,Nike,Air VaporMax EVO,Anthracite/Tech Grey-White-Midnight Navy,200,26-03-2021,FALSE,None,grey,10,FALSE,FALSE,FALSE
DA9784-700,8.5,Nike Overbreak SP Mars Yard,2021-05-10T07:59:20Z,195,is_new,stockx,men,Nike,Overbreak,Tan/Red/Grey,140,05-01-2021,FALSE,None,grey,8.5,FALSE,FALSE,FALSE
168287C,5,Converse Run Star Hike Sunblocked Total Orange,2021-05-10T07:59:33Z,180,is_new,stockx,men,Converse,Run Star,Total Orange/White-Agate Blue,100,27-03-2020,FALSE,None,white,5,FALSE,FALSE,FALSE
910092-100,11,Nike SFB Jungle Dunk Undercover White,2021-05-10T07:59:40Z,314,is_new,stockx,men,Nike,Dunk,White/Black-Game Royal,250,28-01-2017,FALSE,None,blue,11,FALSE,FALSE,FALSE
CM997HAN,8.5,New Balance 997H Slate Green Stone Blue,2021-05-10T08:02:23Z,109,is_new,stockx,men,New Balance,997,Slate Green/Stone Blue,90,07-01-2020,FALSE,None,blue,8.5,FALSE,FALSE,FALSE
CV2218-001,12.5,Nike Air Force 1 Low React All-Star (2021),2021-05-10T08:02:25Z,133,is_new,stockx,men,Nike,Air Force 1 React,Black/Black-Barely Green,120,09-03-2021,FALSE,None,black,12.5,FALSE,FALSE,FALSE
AA4083-800,11,Nike Air Force 1 Low Team Orange White,2021-05-10T08:02:50Z,185,is_new,stockx,men,Nike,Air Force 1,Team Orange/White,90,01-04-2018,FALSE,None,orange,11,FALSE,FALSE,FALSE
CD4330-001,10,Jordan Supreme Elevation Black White,2021-05-10T08:02:57Z,120,is_new,stockx,men,Jordan,Jordan Supreme Elevation,Black/White,120,01-03-2019,TRUE,supreme,black,10,FALSE,FALSE,FALSE
DH3228-102,12,Nike SB Dunk Low Supreme Stars Black (2021),2021-05-10T08:04:01Z,1001,is_new,stockx,men,Nike,Dunk SB,Black/Metallic Gold-White,110,04-03-2021,TRUE,supreme,black,12,FALSE,FALSE,FALSE
DD2233-001,5.5,Jordan 1 Low OG Chinese New Year,2021-05-10T08:04:13Z,534,is_new,stockx,men,Jordan,Air Jordan 1,Black/University Red-Metallic Gold-White,130,31-01-2021,FALSE,None,black,5.5,FALSE,FALSE,FALSE
CD8180-400,8W,Nike Waffle Racer Off-White Vivid Sky (Women's),2021-05-10T08:05:14Z,164,is_new,stockx,women,Nike,Waffle Racer,Vivid Sky/Black-Electric Green,150,12-12-2019,TRUE,virgil abloh,black,8,FALSE,FALSE,FALSE
BQ6817-009,10.5,Nike SB Dunk Low atmos Elephant,2021-05-10T08:05:26Z,385,is_new,stockx,men,Nike,Dunk SB,Medium Grey/Black-White-Clear Jade,110,11-11-2020,TRUE,None,grey,10.5,FALSE,FALSE,FALSE
CV0097-900,4.5Y,Nike Kybrid S2 Best Of (GS),2021-05-10T08:05:45Z,90,is_new,stockx,child,Nike,Kybrid S2,Multi-Color/Multi-Color,110,30-10-2020,FALSE,None,green,4.5,FALSE,FALSE,FALSE
604232WHX981000,41.5,Alexander McQueen Oversized Black Shiny Sole,2021-05-10T08:06:30Z,325,is_new,stockx,men,Alexander McQueen,Alexander McQueen Oversized,Black,560,26-08-2020,FALSE,None,black,41.5,FALSE,FALSE,FALSE
F35244,9,adidas Ultra Boost 19 Ice Mint Grey Six,2021-05-10T08:06:53Z,90,is_new,stockx,men,adidas,UltraBoost 19,Ice Mint/Ice Mint/Grey Six,180,19-04-2019,FALSE,None,blue,9,FALSE,FALSE,FALSE
385475-023,12,Jordan 2 Retro Infrared Cement,2021-05-10T08:06:54Z,256,is_new,stockx,men,Jordan,Air Jordan 2,Black/Infrared 23-Pure Platinum-White,160,12-04-2014,FALSE,None,black,12,FALSE,FALSE,FALSE
DA9784-700,8.5,Nike Overbreak SP Mars Yard,2021-05-10T08:07:08Z,193,is_new,stockx,men,Nike,Overbreak,Tan/Red/Grey,140,05-01-2021,FALSE,None,grey,8.5,FALSE,FALSE,FALSE
DH7650-600,13,Nike SB Dunk Low Stingwater Magic Mushroom,2021-05-10T08:07:40Z,406,is_new,stockx,men,Nike,Dunk SB,Red/White-Ice,125,10-05-2021,FALSE,None,red,13,FALSE,FALSE,FALSE
CZ8125-200,8.5,Nike Dunk High Bodega Legend Fauna Brown,2021-05-10T08:07:49Z,230,is_new,stockx,men,Nike,Dunk,Fauna Brown/Rustic-Velvet Brown-Multi-Color,120,30-12-2020,FALSE,None,brown,8.5,FALSE,FALSE,FALSE
BB1826,10.5,adidas Yeezy Boost 350 V2 Beluga,2021-05-10T08:09:36Z,801,is_new,stockx,men,adidas,Yeezy Boost 350,Steeple Gray/Beluga/Solar Red,220,24-09-2016,TRUE,kanye west,red,10.5,FALSE,FALSE,FALSE
318429-604,10,Nike Air Huarache Run University Red,2021-05-10T08:10:17Z,166,is_new,stockx,men,Nike,Air Huarache,University Red/Black-White-Tea Berry,110,01-01-2016,FALSE,None,red,10,FALSE,FALSE,FALSE
EF2367,8.5,adidas Yeezy Boost 350 V2 Static Reflective,2021-05-10T08:10:31Z,749,is_new,stockx,men,adidas,Yeezy Boost 350,Static/Static/Static,220,26-12-2018,TRUE,kanye west,grey,8.5,FALSE,FALSE,FALSE
AO2582-002,12,Nike Adapt BB Mag (US Charger),2021-05-10T08:10:59Z,375,is_new,stockx,men,Nike,Adapt BB,Wolf Grey/Reflect Silver,350,29-05-2019,FALSE,None,grey,12,FALSE,FALSE,FALSE
BQ3685-706,8,Jordan 14 Retro University Gold,2021-05-10T08:11:16Z,219,is_new,stockx,men,Jordan,Air Jordan 14,University Gold/Black-University Red-Metallic Silver,200,22-06-2019,FALSE,None,black,8,FALSE,FALSE,FALSE
DD1869-101,8.5W,Nike Dunk High Sail Team Red (Women's),2021-05-10T08:11:29Z,216,is_new,stockx,women,Nike,Dunk,Sail/Team Red-Pale Ivory,100,23-04-2021,FALSE,None,cream,8.5,FALSE,FALSE,FALSE
BQ6931-146,5.5Y,Jordan 1 Mid Rush Blue University Red (GS),2021-05-10T08:12:06Z,162,is_new,stockx,child,Jordan,Air Jordan 1,White/Rush Blue-Black-University Red,100,20-12-2019,FALSE,None,white,5.5,FALSE,FALSE,FALSE
CU9225-100,9,Nike Air Force 1 Low Supreme White,2021-05-10T08:13:09Z,201,is_new,stockx,men,Nike,Air Force 1,White/White-White,96,05-03-2020,TRUE,supreme,white,9,FALSE,FALSE,FALSE
CZ0337-400,10.5,Nike Air Force 1 Low Psychic Blue,2021-05-10T08:13:10Z,130,is_new,stockx,men,Nike,Air Force 1,Psychic Blue/Psychic Blue-Football Grey,110,11-06-2021,FALSE,None,blue,10.5,FALSE,FALSE,FALSE
150206C,8.5,Converse Chuck Taylor All-Star 70 Ox Comme des Garcons PLAY Black,2021-05-10T08:13:40Z,201,is_new,stockx,men,Converse,Chuck 70,Black/White-High Risk Red,120,03-07-2019,TRUE,comme des garçons,red,8.5,FALSE,FALSE,FALSE
AR9293-101,9W,Nike Air Max 720 White Platinum (Women's),2021-05-10T08:13:47Z,100,is_new,stockx,women,Nike,Air Max 720,White/White-Metallic Platinum-Pure Platinum,180,01-05-2019,FALSE,None,white,9,FALSE,FALSE,FALSE
CG6420,5.5,adidas Yeezy Powerphase Calabasas Core Black,2021-05-10T08:15:25Z,50,is_new,stockx,men,adidas,Yeezy PowerPhase,Core Black/Core Black/Core Black,120,17-03-2018,TRUE,kanye west,black,5.5,FALSE,FALSE,FALSE
DD2224-200,5W,Jordan 1 Mid SE Particle Beige (Women's),2021-05-10T08:15:47Z,187,is_new,stockx,women,Jordan,Air Jordan 1,Particle Beige/Black-Metallic Red Bronze,125,23-04-2021,FALSE,None,black,5,FALSE,FALSE,FALSE
CU9225-100,12,Nike Air Force 1 Low Supreme White,2021-05-10T08:15:56Z,188,is_new,stockx,men,Nike,Air Force 1,White/White-White,96,05-03-2020,TRUE,supreme,white,12,FALSE,FALSE,FALSE
CT2864-200,11,Nike Air Max 270 React ENG Travis Scott Cactus Trails,2021-05-10T08:16:01Z,470,is_new,stockx,men,Nike,Air Max 270 React,Light Cream/Dark Hazel-Mica Green-Starfish,170,29-05-2020,TRUE,None,green,11,FALSE,FALSE,FALSE
ML2002RN,10,New Balance 2002R thisisneverthat Light Brown,2021-05-10T08:16:34Z,170,is_new,stockx,men,New Balance,2002R,Light Brown/Black,152,21-09-2020,FALSE,None,brown,10,FALSE,FALSE,FALSE
CK1905-100,10,Nike Air Tailwind 79 Stranger Things Natural SDCC BAIT (With Bait Special Accessories),2021-05-10T08:17:52Z,215,is_new,stockx,men,Nike,Air Tailwind 79,Sail/Sail-Deep Royal Blue-Sail,120,20-07-2019,TRUE,bait,cream,10,FALSE,FALSE,FALSE
S23749,12.5,adidas NMD R1 PK EQT Yellow,2021-05-10T08:17:55Z,175,is_new,stockx,men,adidas,NMD Runner,EQT Yellow/White,200,09-12-2020,FALSE,None,yellow,12.5,FALSE,FALSE,FALSE
CZ5605-200,11,Nike SB BLZR Court DVDL Baroque Brown,2021-05-10T08:18:00Z,100,is_new,stockx,men,Nike,Blazer Court SB,Baroque Brown/Light Bone/Dark Sulfur/Medium Olive,75,15-05-2021,FALSE,None,brown,11,FALSE,FALSE,FALSE
DD2224-200,7.5W,Jordan 1 Mid SE Particle Beige (Women's),2021-05-10T08:18:13Z,178,is_new,stockx,women,Jordan,Air Jordan 1,Particle Beige/Black-Metallic Red Bronze,125,23-04-2021,FALSE,None,black,7.5,FALSE,FALSE,FALSE
DJ6892-001,11,Nike Air Pegasus 83 Smoke Grey,2021-05-10T08:18:37Z,132,is_new,stockx,men,Nike,Air Pegasus 83,Smoke Grey/Blue Void-Light Smoke Grey,100,30-04-2021,FALSE,None,grey,11,FALSE,FALSE,FALSE
DD8457-400,9.5,Nike Air Max 90 Pirate Radio,2021-05-10T08:19:53Z,189,is_new,stockx,men,Nike,Air Max 90,Navy/Grey/Red,120,16-01-2021,FALSE,None,blue,9.5,FALSE,FALSE,FALSE
DD2224-200,6W,Jordan 1 Mid SE Particle Beige (Women's),2021-05-10T08:19:56Z,183,is_new,stockx,women,Jordan,Air Jordan 1,Particle Beige/Black-Metallic Red Bronze,125,23-04-2021,FALSE,None,black,6,FALSE,FALSE,FALSE
AQ3695-001,11.5,Nike Night Track Comme des Garcons Black,2021-05-10T08:20:14Z,245,is_new,stockx,men,Nike,Night Track,Black/Black-White,195,20-04-2018,TRUE,comme des garçons,black,11.5,FALSE,FALSE,FALSE
304292-110,12,Nike SB Dunk Low Tokyo (2015),2021-05-10T08:20:40Z,842,is_new,stockx,men,Nike,Dunk SB,White/White-Pure Platinum,90,26-05-2015,FALSE,None,white,12,FALSE,FALSE,FALSE
CV8122-700,10.5,Jordan MA2 University Gold,2021-05-10T08:21:12Z,121,is_new,stockx,men,Jordan,Jordan MA2,University Gold/University Blue/Opti Yellow/Sail,150,25-02-2021,FALSE,None,white,10.5,FALSE,FALSE,FALSE
CI0051-001,11.5,Nike Air Force 1 Flyknit 2.0 Black,2021-05-10T08:21:47Z,188,is_new,stockx,men,Nike,Air Force 1,Black/White-Anthracite,90,01-07-2019,FALSE,None,black,11.5,FALSE,FALSE,FALSE
580521-408,7Y,Jordan 11 Retro Low Blue Moon (GS),2021-05-10T08:22:39Z,414,is_new,stockx,child,Jordan,Air Jordan 11,Blue Moon/Polarized Blue-Binary Blue,130,27-05-2017,FALSE,None,blue,7,FALSE,FALSE,FALSE
CZ9834-100,12,Jordan 1 Mid White Black Cyber Pink,2021-05-10T08:22:53Z,150,is_new,stockx,men,Jordan,Air Jordan 1,White/Black-Cyber-Pink,125,11-05-2020,FALSE,None,white,12,FALSE,FALSE,FALSE
CV3583-003/CK4344-001,11,Jordan 3 Retro SE Animal Instinct 2.0,2021-05-10T08:23:00Z,199,is_new,stockx,men,Jordan,Jordan 3 Retro SE,Black/Dark Mocha/Rope/Multi-Color,250,25-06-2020,FALSE,None,black,11,FALSE,FALSE,FALSE
AO4971-301,11,Nike Air Max 270 React Hyper Jade,2021-05-10T08:23:08Z,92,is_new,stockx,men,Nike,Air Max 270 React,Hyper Jade/Frosted Spruce-Barely Volt-Blue Lagoon-Teal Tint-White,150,18-07-2019,FALSE,None,white,11,FALSE,FALSE,FALSE
749766-029,8.5,Nike Air Max 95 Wolf Grey Cool Grey Dark Grey,2021-05-10T08:23:08Z,200,is_new,stockx,men,Nike,Air Max 95,Wolf Grey/Cool Grey-Dark Grey-Pure Platinum,160,01-04-2018,FALSE,None,grey,8.5,FALSE,FALSE,FALSE
DA6725-800,6.5,Nike Cosmic Unity Apricot Agate,2021-05-10T08:23:12Z,275,is_new,stockx,men,Nike,Cosmic Unity,Apricot Agate/Black-Lime Glow,150,22-04-2021,FALSE,None,black,6.5,FALSE,FALSE,FALSE
FV6129,10.5,adidas Yeezy Powerphase Simple Brown,2021-05-10T08:23:41Z,185,is_new,stockx,men,adidas,Yeezy PowerPhase,Simple Brown/Simple Brown/Simple Brown,120,18-09-2019,TRUE,kanye west,brown,10.5,FALSE,FALSE,FALSE
CN8490-003,10,Nike Air Max 90 Recraft Triple Black,2021-05-10T08:23:44Z,119,is_new,stockx,men,Nike,Air Max 90,Black/Black-White-Black,120,09-01-2020,FALSE,None,black,10,FALSE,FALSE,FALSE
AT5242-174,9.5,Nike Zoom Fly Fast Orewood Brown,2021-05-10T08:23:45Z,85,is_new,stockx,men,Nike,Zoom Fly,Light Orewood Brown/Elemental Gold,170,30-08-2018,FALSE,None,brown,9.5,FALSE,FALSE,FALSE
CT0979-601,8.5W,Jordan 1 High Zoom Air CMFT Pink Glaze Cactus Flower (Women's),2021-05-10T08:23:47Z,256,is_new,stockx,women,Jordan,Air Jordan 1 Zoom,Pink Glaze/Cactus Flower/White/Sail,140,23-01-2021,FALSE,None,pink,8.5,FALSE,FALSE,FALSE
DH4088-002,8,Nike Air VaporMax 2021 FK Grey Volt (Women's),2021-05-10T08:23:48Z,230,is_new,stockx,women,Nike,Air VaporMax,Grey/Volt-Crimson,220,06-05-2021,FALSE,None,grey,8,FALSE,FALSE,FALSE
CV1677-100,11.5,Nike SB Dunk High Carpet Company,2021-05-10T08:24:03Z,395,is_new,stockx,men,Nike,Dunk SB,Blue/White-Gum,120,12-03-2021,FALSE,None,blue,11.5,FALSE,FALSE,FALSE
CU8591-101,7.5W,Nike Air Force 1 Low Shadow Sunset Pulse (Women's),2021-05-10T08:24:17Z,127,is_new,stockx,women,Nike,Air Force 1,Sail/Black-Sunset Pulse-Light Armory Blue,110,14-01-2021,FALSE,None,blue,7.5,FALSE,FALSE,FALSE
DD8457-400,13,Nike Air Max 90 Pirate Radio,2021-05-10T08:25:05Z,292,is_new,stockx,men,Nike,Air Max 90,Navy/Grey/Red,120,16-01-2021,FALSE,None,blue,13,FALSE,FALSE,FALSE
CJ1379-100,8.5,Nike Air Force 1 Low Double Air Low White Black,2021-05-10T08:25:14Z,159,is_new,stockx,men,Nike,Air Force 1,White/White-Black,110,01-06-2020,FALSE,None,white,8.5,FALSE,FALSE,FALSE
G54852,10K,adidas Yeezy 700 V3 Arzareth (Infants),2021-05-10T08:25:17Z,227,is_new,stockx,toddler,adidas,Yeezy 700 V3,Azareth/Azareth/Azareth,100,29-08-2020,TRUE,kanye west,grey,10,FALSE,FALSE,FALSE
AJ2029-001,12,Nike Air Max Plus Triple Black Leather,2021-05-10T08:25:50Z,239,is_new,stockx,men,Nike,Air Max Plus,Black/Black-Black,160,19-04-2018,FALSE,None,black,12,FALSE,FALSE,FALSE
CQ9326-001/CQ9327-001,11,Nike Kyrie 7 Bred,2021-05-10T08:25:57Z,128,is_new,stockx,men,Nike,Nike Kyrie 7,Black/Grey/White,130,15-12-2020,FALSE,None,black,11,FALSE,FALSE,FALSE
555088-700,9.5,Jordan 1 Retro High Rookie of the Year,2021-05-10T08:26:11Z,734,is_new,stockx,men,Jordan,Air Jordan 1,Golden Harvest/Black-Sail,160,17-11-2018,FALSE,None,black,9.5,FALSE,FALSE,FALSE
CD7009-300,7.5W,Nike Air VaporMax Plus Dip Dye Mint Orange (Women's),2021-05-10T08:27:01Z,150,is_new,stockx,women,Nike,Air VaporMax,Mint/Orange-White,190,11-05-2019,FALSE,None,green,7.5,FALSE,FALSE,FALSE
FX8593,10.5,adidas ZX 8000 Atmos G-SNK 3,2021-05-10T08:27:26Z,157,is_new,stockx,men,adidas,ZX 8000,Green/Gold/Green,130,16-05-2020,TRUE,None,green,10.5,FALSE,FALSE,FALSE
CD7009-300,6.5W,Nike Air VaporMax Plus Dip Dye Mint Orange (Women's),2021-05-10T08:28:16Z,101,is_new,stockx,women,Nike,Air VaporMax,Mint/Orange-White,190,11-05-2019,FALSE,None,green,6.5,FALSE,FALSE,FALSE
AQ4174-100,9.5,Nike Mercurial Superfly 7 Elite FG Nuovo White,2021-05-10T08:28:17Z,329,is_new,stockx,men,Nike,Mercurial Superfly,White/White,275,16-09-2019,FALSE,None,white,9.5,FALSE,FALSE,FALSE
FY0160/FY2797,11.5,adidas Dame 7 I Am My Own Fan Solar Green,2021-05-10T08:28:45Z,90,is_new,stockx,men,adidas,adidas Dame 7,Solar Green/Cloud White/Solar Green,110,09-10-2020,FALSE,None,green,11.5,FALSE,FALSE,FALSE
GZ8982,8.5,adidas Superstar 80s Bape Multi Camo,2021-05-10T08:29:09Z,215,is_new,stockx,men,adidas,Superstar,Multicolor/Multicolor,150,27-02-2021,TRUE,bathing ape,multicolor,8.5,FALSE,FALSE,FALSE
